Username,ID,Date,Session,Condition_Number,Condition_Description,Output_File,Stimuli_File,Procedure_File,Browser,DeviceType,OS,IP
J00709713_MT,r0x364u4ka,2022-11-01T19:43:04+00:00,1,22,"Version 22",Output_Session1_J00709713_MT_r0x364u4ka.csv,"updated stim.csv",Version22.csv,"Safari 14.1",Desktop,MacOSX,69.85.215.54
J00703371_crw,tvk919k779,2022-11-01T20:28:22+00:00,1,23,"Version 23",Output_Session1_J00703371_crw_tvk919k779.csv,"updated stim.csv",Version23.csv,"Edge 107.0",Desktop,Win10,69.246.172.53
J00718929_smg,19ueinftj8,2022-11-02T16:12:37+00:00,1,24,"Version 24",Output_Session1_J00718929_smg_19ueinftj8.csv,"updated stim.csv",Version24.csv,DefaultProperties,unknown,unknown,68.63.32.181
J00706812VS,lpmoxey0b7,2022-11-02T16:52:15+00:00,1,25,"Version 25",Output_Session1_J00706812VS_lpmoxey0b7.csv,"updated stim.csv",Version25.csv,"Safari 15.3",Desktop,MacOSX,69.85.216.102
J00691416,235l7y9yd3,2022-11-02T22:46:17+00:00,1,26,"Version 26",Output_Session1_J00691416_235l7y9yd3.csv,"updated stim.csv",Version26.csv,"Edge 107.0",Desktop,Win10,70.235.93.224
J00707319EKD,km198e18ro,2022-11-03T00:11:21+00:00,1,27,"Version 27",Output_Session1_J00707319EKD_km198e18ro.csv,"updated stim.csv",Version27.csv,"Chrome 106.0",Desktop,MacOSX,69.85.216.102
J00688716_taf,mwulznqdi5,2022-11-03T02:39:45+00:00,1,28,"Version 28",Output_Session1_J00688716_taf_mwulznqdi5.csv,"updated stim.csv",Version28.csv,"Chrome 107.0",Desktop,Win10,104.51.98.57
J00719196_irr,p39qfq0wsp,2022-11-03T02:43:16+00:00,1,29,"Version 29",Output_Session1_J00719196_irr_p39qfq0wsp.csv,"updated stim.csv",Version29.csv,"Chrome 107.0",Desktop,Win10,69.85.216.102
J00712670,xaxuw13yu3,2022-11-03T03:55:03+00:00,1,30,"Version 30",Output_Session1_J00712670_xaxuw13yu3.csv,"updated stim.csv",Version30.csv,"Chrome 105.0",Desktop,MacOSX,198.28.167.125
J00712670CM,b0d1m7i4lj,2022-11-03T03:55:40+00:00,1,31,"Version 31",Output_Session1_J00712670CM_b0d1m7i4lj.csv,"updated stim.csv",Version31.csv,"Chrome 105.0",Desktop,MacOSX,198.28.167.125
j00686630_jj,iacrqpeo0n,2022-11-03T17:24:20+00:00,1,32,"Version 32",Output_Session1_j00686630_jj_iacrqpeo0n.csv,"updated stim.csv",Version32.csv,"Chrome 106.0",Desktop,Win10,69.85.215.54
cas2024CS,8q6cnugm5q,2022-11-04T21:29:30+00:00,1,33,"Version 33",Output_Session1_cas2024CS_8q6cnugm5q.csv,"updated stim.csv",Version33.csv,"Edge 107.0",Desktop,Win10,73.118.113.208
J00711161_jtc,u6zvc09lxl,2022-11-05T06:30:41+00:00,1,34,"Version 34",Output_Session1_J00711161_jtc_u6zvc09lxl.csv,"updated stim.csv",Version34.csv,"Chrome 107.0",Desktop,Win10,69.85.216.140
j00690275_cbi,g9g2qpaduf,2022-11-06T03:48:03+00:00,1,35,"Version 35",Output_Session1_j00690275_cbi_g9g2qpaduf.csv,"updated stim.csv",Version35.csv,"Chrome 105.0",Desktop,MacOSX,68.63.33.222
J00689444_bcb,s6x3jn9z5z,2022-11-06T18:16:05+00:00,1,36,"Version 36",Output_Session1_J00689444_bcb_s6x3jn9z5z.csv,"updated stim.csv",Version36.csv,"Chrome 107.0",Desktop,Win10,69.85.216.112
J00695430_mbb,dhqiwpnang,2022-11-06T21:25:55+00:00,1,37,"Version 37",Output_Session1_J00695430_mbb_dhqiwpnang.csv,"updated stim.csv",Version37.csv,"Chrome 106.0",Desktop,MacOSX,69.85.216.134
JAN,cmjz8iohqp,2022-11-07T19:48:56+00:00,1,38,"Version 38",Output_Session1_JAN_cmjz8iohqp.csv,"updated stim.csv",Version38.csv,"Chrome 103.0",Desktop,MacOSX,69.85.216.140
J00717803,8y70z9x12l,2022-11-07T20:13:34+00:00,1,39,"Version 39",Output_Session1_J00717803_8y70z9x12l.csv,"updated stim.csv",Version39.csv,DefaultProperties,unknown,unknown,69.85.215.41
J00722620_arf,n15rogsbov,2022-11-07T21:21:24+00:00,1,40,"Version 40",Output_Session1_J00722620_arf_n15rogsbov.csv,"updated stim.csv",Version40.csv,"Edge 107.0",Desktop,Win10,99.107.159.121
J00715107_aar,ddyg8qy9zb,2022-11-08T03:10:48+00:00,1,41,"Version 41",Output_Session1_J00715107_aar_ddyg8qy9zb.csv,"updated stim.csv",Version41.csv,"Edge 107.0",Desktop,Win10,69.85.216.102
j00702493js,a7dqdq1vk2,2022-11-08T14:55:47+00:00,1,42,"Version 42",Output_Session1_j00702493js_a7dqdq1vk2.csv,"updated stim.csv",Version42.csv,"Edge 106.0",Desktop,Win10,69.85.216.142
J00692726AS,46gek1dwei,2022-11-08T19:09:06+00:00,1,43,"Version 43",Output_Session1_J00692726AS_46gek1dwei.csv,"updated stim.csv",Version43.csv,"Chrome 107.0",Desktop,Win10,69.85.215.32
J00720927,szzrwxgi68,2022-11-08T19:16:43+00:00,1,44,"Version 44",Output_Session1_J00720927_szzrwxgi68.csv,"updated stim.csv",Version44.csv,"Safari 16.0",Desktop,MacOSX,69.85.215.41
J00708366_grd,17n0il9xfv,2022-11-08T19:39:56+00:00,1,45,"Version 45",Output_Session1_J00708366_grd_17n0il9xfv.csv,"updated stim.csv",Version45.csv,"Safari 15.5",Desktop,MacOSX,69.85.215.41
J00688582_med,26p7wjoa5h,2022-11-08T20:21:33+00:00,1,46,"Version 46",Output_Session1_J00688582_med_26p7wjoa5h.csv,"updated stim.csv",Version46.csv,"Chrome 107.0",Desktop,MacOSX,69.85.215.56
J00708607CQ,iineh0ou6a,2022-11-08T22:52:40+00:00,1,47,"Version 47",Output_Session1_J00708607CQ_iineh0ou6a.csv,"updated stim.csv",Version47.csv,"Chrome 107.0",Desktop,MacOSX,69.85.216.102
J00691433_obo,hsbl9lh3ot,2022-11-08T22:54:11+00:00,1,48,"Version 48",Output_Session1_J00691433_obo_hsbl9lh3ot.csv,"updated stim.csv",Version48.csv,"Edge 107.0",Desktop,Win10,99.36.31.216
J00724826,fbpt7wnr7a,2022-11-09T04:07:49+00:00,1,49,"Version 49",Output_Session1_J00724826_fbpt7wnr7a.csv,"updated stim.csv",Version49.csv,"Chrome 107.0",Desktop,Win10,69.85.216.103
J00707642ALM,wp6c7dq56f,2022-11-09T04:52:06+00:00,1,50,"Version 50",Output_Session1_J00707642ALM_wp6c7dq56f.csv,"updated stim.csv",Version50.csv,"Chrome 107.0",Desktop,MacOSX,69.85.216.102
J00673035_JTJ,b7yofp3536,2022-11-09T19:45:22+00:00,1,51,"Version 51",Output_Session1_J00673035_JTJ_b7yofp3536.csv,"updated stim.csv",Version51.csv,"Chrome 107.0",Desktop,Win10,69.85.215.54
J00716276MR,4o95z1re9s,2022-11-09T20:11:54+00:00,1,52,"Version 52",Output_Session1_J00716276MR_4o95z1re9s.csv,"updated stim.csv",Version52.csv,"Chrome 107.0",Desktop,MacOSX,69.85.216.134
J00711093_jbt,xaxxy1thah,2022-11-09T22:02:41+00:00,1,53,"Version 53",Output_Session1_J00711093_jbt_xaxxy1thah.csv,"updated stim.csv",Version53.csv,DefaultProperties,unknown,unknown,69.85.215.45
J00709516_CDI,pcs7icam3q,2022-11-10T05:12:06+00:00,1,54,"Version 54",Output_Session1_J00709516_CDI_pcs7icam3q.csv,"updated stim.csv",Version54.csv,"Chrome 107.0",Desktop,Win10,69.85.216.142
J00708773_kmm,vb7412fqs6,2022-11-10T22:55:04+00:00,1,55,"Version 55",Output_Session1_J00708773_kmm_vb7412fqs6.csv,"updated stim.csv",Version55.csv,"Safari 16.0",Desktop,MacOSX,69.85.216.103
j00666689DF,7wqffz4osa,2022-11-11T00:29:56+00:00,1,56,"Version 56",Output_Session1_j00666689DF_7wqffz4osa.csv,"updated stim.csv",Version56.csv,"Chrome 107.0",Desktop,Win10,68.234.164.24
J00713869_cth,mu1tc0i6bz,2022-11-11T03:10:56+00:00,1,57,"Version 57",Output_Session1_J00713869_cth_mu1tc0i6bz.csv,"updated stim.csv",Version57.csv,"Chrome 107.0",Desktop,Win10,198.28.167.7
J00688582_med,xr01ls6ywd,2022-11-11T16:28:21+00:00,1,58,"Version 58",Output_Session1_J00688582_med_xr01ls6ywd.csv,"updated stim.csv",Version58.csv,"Chrome 107.0",Desktop,MacOSX,69.85.215.41
tms,wjuiibxhnh,2022-11-11T19:31:07+00:00,1,59,"Version 59",Output_Session1_tms_wjuiibxhnh.csv,"updated stim.csv",Version59.csv,"Edge 107.0",Desktop,Win10,69.85.215.54
J00701777LM,5dig0nfxvm,2022-11-11T23:55:39+00:00,1,60,"Version 60",Output_Session1_J00701777LM_5dig0nfxvm.csv,"updated stim.csv",Version60.csv,"Chrome 107.0",Desktop,Win10,68.234.165.190
J00641914PS,wnkyangy23,2022-11-12T02:38:28+00:00,1,61,"Version 61",Output_Session1_J00641914PS_wnkyangy23.csv,"updated stim.csv",Version61.csv,"Chrome 104.0",Desktop,MacOSX,173.22.198.140
J00710354_cl,uyfuohkort,2022-11-12T19:36:51+00:00,1,62,"Version 62",Output_Session1_J00710354_cl_uyfuohkort.csv,"updated stim.csv",Version62.csv,"Firefox 106.0",Desktop,Win10,69.85.216.120
J00709127_MM,mq7dfwkavn,2022-11-12T20:05:10+00:00,1,63,"Version 63",Output_Session1_J00709127_MM_mq7dfwkavn.csv,"updated stim.csv",Version63.csv,"Edge 107.0",Desktop,Win10,69.85.215.51
J00719290_TG,nxsh8wixz8,2022-11-12T20:23:07+00:00,1,64,"Version 64",Output_Session1_J00719290_TG_nxsh8wixz8.csv,"updated stim.csv",Version64.csv,"Safari 14.1",Desktop,MacOSX,68.234.164.24
J00709767_aas,8uy0y523ro,2022-11-12T20:37:28+00:00,1,65,"Version 65",Output_Session1_J00709767_aas_8uy0y523ro.csv,"updated stim.csv",Version65.csv,"Chrome 107.0",Desktop,Win10,107.129.0.203
J00667670_KPL,qmzma0iroi,2022-11-12T21:43:07+00:00,1,66,"Version 66",Output_Session1_J00667670_KPL_qmzma0iroi.csv,"updated stim.csv",Version66.csv,"Chrome 107.0",Desktop,MacOSX,71.16.224.130
J00690994_aaw,hjirv66ev2,2022-11-13T19:49:43+00:00,1,67,"Version 67",Output_Session1_J00690994_aaw_hjirv66ev2.csv,"updated stim.csv",Version67.csv,"Chrome 107.0",Desktop,MacOSX,108.208.170.222
w10083924,m9fgs75d81,2022-11-13T22:19:03+00:00,1,68,"Version 68",Output_Session1_w10083924_m9fgs75d81.csv,"updated stim.csv",Version68.csv,"Safari 14.1",Desktop,MacOSX,69.85.215.45
J00706716AL,2ww8ovz91p,2022-11-13T22:21:27+00:00,1,69,"Version 69",Output_Session1_J00706716AL_2ww8ovz91p.csv,"updated stim.csv",Version69.csv,"Safari 15.3",Desktop,MacOSX,69.85.216.102
J00709127MM,k3pwwgn4fc,2022-11-13T22:54:01+00:00,1,70,"Version 70",Output_Session1_J00709127MM_k3pwwgn4fc.csv,"updated stim.csv",Version70.csv,"Edge 107.0",Desktop,Win10,69.85.215.51
J00710014SD,o4qlsnpw84,2022-11-14T04:50:22+00:00,1,71,"Version 71",Output_Session1_J00710014SD_o4qlsnpw84.csv,"updated stim.csv",Version71.csv,"Edge 107.0",Desktop,Win10,69.85.216.102
J00715610_an,kzzcrgugxf,2022-11-14T06:56:37+00:00,1,72,"Version 72",Output_Session1_J00715610_an_kzzcrgugxf.csv,"updated stim.csv",Version72.csv,"Chrome 107.0",Desktop,Win10,73.42.50.161
