Username,ID,Date,Duration,Duration_Formatted,Session,Condition_Number
J00567780OT,hcz816wkiy,2023-04-03T00:24:49+00:00,1051,00:17:31,1,33
J00716827_geg,48ffifmke9,2023-04-03T02:12:59+00:00,832,00:13:52,1,34
J00710723_mct,sq0wz193rp,2023-04-03T19:20:44+00:00,1118,00:18:38,1,35
J00686428_CMN,qx0wzgy5jh,2023-04-04T00:26:02+00:00,1352,00:22:32,1,37
J00686428_CMN,qx0wzgy5jh,2023-04-04T00:26:15+00:00,1365,00:22:45,1,37
J00712831_MM,2zxb29mmvx,2023-04-04T20:59:09+00:00,673,00:11:13,1,38
J00707594_bmp,1rvrrxii6f,2023-04-04T21:52:28+00:00,297,00:04:57,1,39
j00691669_JEG,5e6nrkia06,2023-04-05T04:21:19+00:00,1263,00:21:03,1,40
mb2033mb,obg9lm8s6x,2023-04-05T05:21:42+00:00,503,00:08:23,1,41
J00664612JH,jg0o2rb3ly,2023-04-05T13:56:54+00:00,496,00:08:16,1,42
J00714646_zgr,2ttjpgdvzz,2023-04-05T15:14:11+00:00,630,00:10:30,1,43
J00690054,4ulojz8ks1,2023-04-05T15:58:19+00:00,753,00:12:33,1,44
J00719323JW,hsumauskpt,2023-04-05T16:51:28+00:00,607,00:10:07,1,45
J00371117_PSN,rlmf8sg7kv,2023-04-05T19:52:39+00:00,6036,01:40:36,1,46
J00709231_bcd,xssaw1abhu,2023-04-05T22:23:23+00:00,772,00:12:52,1,47
J00714788_kjs,b7qhn2exz4,2023-04-06T14:31:23+00:00,329,00:05:29,1,48
j00671386_kg,2tvjdlxzd6,2023-04-06T17:05:53+00:00,1092,00:18:12,1,50
J00711090_LTS,qqydx5ualg,2023-04-06T20:55:59+00:00,678,00:11:18,1,51
J00713210_ajd,1p6x9stk2e,2023-04-06T21:45:45+00:00,1084,00:18:04,1,52
j00697576_blw,5j5yty6moo,2023-04-07T15:18:47+00:00,1476,00:24:36,1,54
J00676300_jrd,89y9fogi8f,2023-04-08T00:52:07+00:00,590,00:09:50,1,55
J00707393_rgg,96533mus0m,2023-04-08T14:08:14+00:00,643,00:10:43,1,56
J00712764PW,wdmnbo7ejx,2023-04-08T19:23:36+00:00,675,00:11:15,1,57
J00654313_cme,hll08xqe08,2023-04-08T20:52:41+00:00,1498,00:24:58,1,58
J00712620_pah,8gr85h2ain,2023-04-08T23:48:22+00:00,1085,00:18:05,1,59
J00669304_rcl,8jllgyn7sz,2023-04-09T03:43:17+00:00,366,00:06:06,1,60
J00708583,62k5if7w94,2023-04-09T17:33:24+00:00,372,00:06:12,1,63
J00711809MM,6mg0uq4qwc,2023-04-10T16:03:24+00:00,1087,00:18:07,1,64
J00720658HCS,5ksuqayant,2023-04-10T17:02:33+00:00,900,00:15:00,1,65
J00693363AM,nkx49o7r13,2023-04-10T17:51:56+00:00,920,00:15:20,1,66
J00706630LB,varcu9bmb0,2023-04-10T23:53:24+00:00,452,00:07:32,1,67
J00721768,ijd4yr8vgd,2023-04-11T00:53:21+00:00,644,00:10:44,1,68
J00719086,31qj0majyl,2023-04-11T03:57:18+00:00,330,00:05:30,1,70
J00652339DEW,qzcf0nij0m,2023-04-11T13:44:55+00:00,1062,00:17:42,1,71
J00710126_ems,k9it46k9hh,2023-04-11T15:03:29+00:00,558,00:09:18,1,72
j00706278_kc,w0743kru7i,2023-04-11T16:23:48+00:00,514,00:08:34,1,73
J00703992_RSG,0ughhfny6k,2023-04-11T22:21:41+00:00,2943,00:49:03,1,74
J00716294_djj,ffzzkb83nl,2023-04-12T03:02:59+00:00,280,00:04:40,1,75
J00664612_jh,6sk7qm5llt,2023-04-12T14:19:41+00:00,317,00:05:17,1,76
J00715174_AAM,xvvkvr397e,2023-04-12T18:10:12+00:00,1299,00:21:39,1,77
j00689989,yc8hivp1rq,2023-04-12T18:32:58+00:00,433,00:07:13,1,78
J00698515_PBD,hiktl50339,2023-04-12T20:09:43+00:00,1250,00:20:50,1,79
J00735027_mm,f0trg429md,2023-04-13T00:57:14+00:00,649,00:10:49,1,80
jw2222jw,lq5rngvo23,2023-04-13T02:39:01+00:00,703,00:11:43,1,81
J00709111,yz6jdpania,2023-04-13T03:19:58+00:00,635,00:10:35,1,82
J00666923_SLP,x8rtmpr1s4,2023-04-13T14:06:46+00:00,815,00:13:35,1,83
J00690100ERF,in5ilzl9yv,2023-04-13T14:24:26+00:00,814,00:13:34,1,84
J00722470_kmd,l3xylz5znh,2023-04-13T20:53:25+00:00,602,00:10:02,1,87
J00718924_rf,i1rc7l4mfs,2023-04-13T21:17:40+00:00,527,00:08:47,1,88
tjchappelltc,2oor4k5758,2023-04-13T21:42:50+00:00,632,00:10:32,1,89
J00718078_JNZ,930pzyygya,2023-04-14T00:58:33+00:00,1516,00:25:16,1,91
J00711549_gch,whmgg267m0,2023-04-14T16:36:02+00:00,435,00:07:15,1,92
J00715275,7dcyymw9h7,2023-04-15T00:04:31+00:00,484,00:08:04,1,94
J00709924_sahc,0jdqfkgyij,2023-04-16T04:06:18+00:00,772,00:12:52,1,95
J00697137_bch,43qdio4tlu,2023-04-16T17:13:59+00:00,2260,00:37:40,1,96
j00699336js,2p1d9ki1ki,2023-04-16T18:36:05+00:00,273,00:04:33,1,97
J00705385_CXS,qbspf97mpk,2023-04-16T21:08:31+00:00,3598,00:59:58,1,98
J00726843_knf,on61h9uwcc,2023-04-16T21:39:45+00:00,1572,00:26:12,1,100
J00717981jll,r7ffxketw0,2023-04-17T17:45:31+00:00,398,00:06:38,1,1
J00686027SW,y5gesdst15,2023-04-17T21:57:17+00:00,2244,00:37:24,1,3
J00714173_end,3s51d4n9yp,2023-04-18T00:24:40+00:00,540,00:09:00,1,4
J00710763,8y04quwb2c,2023-04-18T02:06:40+00:00,702,00:11:42,1,5
J00716201_tds,3ekafe9pzz,2023-04-18T15:50:03+00:00,1027,00:17:07,1,6
J00708361_RMC,0w5cm1ds0p,2023-04-18T19:00:45+00:00,1506,00:25:06,1,7
J00708361_RMC,0w5cm1ds0p,2023-04-18T19:00:53+00:00,1514,00:25:14,1,7
J00690100_erf,veobq0rx9k,2023-04-19T03:02:30+00:00,316,00:05:16,1,8
J00095559_amp,053qfuv3eg,2023-04-19T15:08:25+00:00,5007,01:23:27,1,9
j00709988TR,uxjk99int7,2023-04-19T15:34:21+00:00,302,00:05:02,1,10
J00686058,adzsrbkcxf,2023-04-19T17:52:06+00:00,588,00:09:48,1,11
j00704581apa,ld6wfh56rs,2023-04-20T04:55:38+00:00,296,00:04:56,1,14
J00654506_erh,nu97aeric1,2023-04-20T14:16:03+00:00,941,00:15:41,1,15
J00687233,vc0g6ohmvj,2023-04-20T23:23:16+00:00,97604,27:06:44,1,12
J00723714_OJG,vwdpoeefjp,2023-04-21T21:49:56+00:00,2700,00:45:00,1,19
J00709783_ncb,5skz1d9vvc,2023-04-22T17:47:57+00:00,1114,00:18:34,1,20
J00725425_EHH,i69wzybhbx,2023-04-23T06:16:25+00:00,155,00:02:35,1,23
j00723386jl,3085icclgs,2023-04-23T22:24:18+00:00,319,00:05:19,1,25
j00723386jl,3085icclgs,2023-04-23T22:24:30+00:00,331,00:05:31,1,25
J00710380_BGB,c0of5snum9,2023-04-23T23:42:14+00:00,943,00:15:43,1,26
J00723386J_JL,ihfjfmavrr,2023-04-24T02:51:19+00:00,474,00:07:54,1,27
J00727862acm,1tpg5rbiqe,2023-04-24T15:16:03+00:00,747,00:12:27,1,30
J00722177_adr,5wq3h61q8c,2023-04-24T15:48:52+00:00,831,00:13:51,1,32
J00715804AMW,oltkk3t64h,2023-04-24T21:34:57+00:00,767,00:12:47,1,34
J00715804AMW,oltkk3t64h,2023-04-25T15:04:23+00:00,63733,17:42:13,1,34
